MAC_addr,label,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt
70:ee:50:18:34:43,13,981.669,1456,0.728693,285,285,59,14,212,0,0,1,15
70:ee:50:18:34:43,13,985.718,1456,0.738905,287,287,60,14,213,0,0,1,10
70:ee:50:18:34:43,13,2024.98,1456,0.789145,298,298,61,27,210,0,2,1,7
70:ee:50:18:34:43,13,862.035,1456,0.737691,277,277,60,12,205,0,0,1,5
70:ee:50:18:34:43,13,950.443,1456,0.740094,281,281,59,14,208,0,0,1,8
70:ee:50:18:34:43,13,831.37,1456,0.73736,280,280,60,12,208,0,0,2,9
70:ee:50:18:34:43,13,979.658,1456,0.740019,277,277,61,14,202,0,0,1,3
70:ee:50:18:34:43,13,20212.6,1456,0.957507,1325,1325,59,1059,207,0,1,1,4
70:ee:50:18:34:43,13,20712.3,1456,0.957949,1405,1405,60,1140,205,0,1,1,4
70:ee:50:18:34:43,13,18074.2,1456,0.953596,1207,1200,96,887,224,4,1,15,3
70:ee:50:18:34:43,13,21406.9,1456,0.95973,1528,1528,58,1261,209,1,0,2,4
70:ee:50:18:34:43,13,23150.7,1456,0.960267,2014,2014,61,1748,205,0,0,2,2
70:ee:50:18:34:43,13,20758.7,1456,0.961659,1448,1448,60,1178,210,0,0,5,3
70:ee:50:18:34:43,13,19873.3,1456,0.960919,1279,1279,59,1014,206,0,0,4,4
70:ee:50:18:34:43,13,12478.1,1456,0.96073,615,615,61,347,207,0,0,3,6
70:ee:50:18:34:43,13,17886.3,1456,0.96511,1066,1066,60,795,211,0,1,2,6
70:ee:50:18:34:43,13,2926.45,1456,0.764055,307,307,60,44,203,0,0,1,2
70:ee:50:18:34:43,13,971.693,1456,0.740826,279,279,60,14,205,0,0,2,5
70:ee:50:18:34:43,13,952.337,1456,0.736434,277,277,59,14,204,0,0,2,4
70:ee:50:18:34:43,13,991.853,1456,0.739197,276,276,60,14,202,0,0,2,3
70:ee:50:18:34:43,13,995.985,1456,0.73638,274,274,60,14,200,0,0,1,4
70:ee:50:18:34:43,13,837.994,1456,0.742297,274,274,57,12,205,0,2,2,4
f4:f2:6d:93:51:f1,17,4108.72,1460,0.776311,270,270,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4490.79,1460,0.775305,277,277,0,140,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4150.93,1460,0.776815,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4380.46,1460,0.775335,292,292,0,143,120,23,0,4,1
f4:f2:6d:93:51:f1,17,4389.29,1460,0.775437,290,290,0,141,121,23,1,4,1
f4:f2:6d:93:51:f1,17,4439.03,1460,0.774904,291,291,0,142,120,24,0,4,1
f4:f2:6d:93:51:f1,17,4389.29,1460,0.775281,290,290,0,141,120,23,0,4,1
f4:f2:6d:93:51:f1,17,5050.48,1460,0.774782,294,294,0,146,120,28,0,4,1
f4:f2:6d:93:51:f1,17,4389.29,1460,0.774717,290,290,0,141,120,23,0,4,1
f4:f2:6d:93:51:f1,17,4263.96,1460,0.773653,288,288,0,139,120,21,0,4,1
f4:f2:6d:93:51:f1,17,4446.65,1460,0.776124,292,292,0,143,121,24,1,4,1
f4:f2:6d:93:51:f1,17,4516.22,1460,0.780928,298,298,0,149,120,24,0,4,1
f4:f2:6d:93:51:f1,17,4276,1460,0.775173,288,288,0,139,120,21,0,4,1
f4:f2:6d:93:51:f1,17,4401.62,1460,0.775487,291,291,0,141,121,23,0,4,1
f4:f2:6d:93:51:f1,17,2886.97,1460,0.774252,461,295,0,142,289,24,0,4,1
f4:f2:6d:93:51:f1,17,3766.73,1460,0.777092,168,142,0,66,87,12,0,2,1
f4:f2:6d:93:51:f1,17,0,0,0,0,0,0,0,0,0,0,1,1
f4:f2:6d:93:51:f1,17,0,0,0,0,0,0,0,0,0,0,1,1
f4:f2:6d:93:51:f1,17,0,0,0,4,4,0,0,2,0,0,1,1
f4:f2:6d:93:51:f1,17,4843.96,1460,0.780128,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.775994,226,226,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4784.08,1460,0.778166,218,218,0,134,55,16,0,3,1
f4:f2:6d:93:51:f1,17,5487.99,1460,0.776115,229,229,0,144,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4733.9,1460,0.776824,219,219,0,134,56,16,1,3,1
f4:f2:6d:93:51:f1,17,5255.92,1460,0.775401,223,223,0,139,56,21,0,4,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.776661,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4909.69,1460,0.776881,223,223,0,139,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.9,1460,0.773543,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,5366.35,1460,0.775422,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,5329.85,1460,0.774945,227,227,0,141,57,23,1,4,1
f4:f2:6d:93:51:f1,17,4972.31,1460,0.776319,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5366.35,1460,0.77514,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.778053,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.775981,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,5636.04,1460,0.777354,167,167,0,117,29,17,0,3,1
f4:f2:6d:93:51:f1,17,11464.3,1460,0.693674,538,538,0,430,81,321,0,3,1
f4:f2:6d:93:51:f1,17,4619.16,1460,0.774142,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4511.73,1460,0.775876,277,277,0,141,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4573.7,1460,0.773075,282,282,0,143,110,24,0,5,1
f4:f2:6d:93:51:f1,17,4626.58,1460,0.774639,280,280,0,143,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4126.92,1460,0.779379,272,272,0,137,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4980.03,1460,0.775248,254,254,0,142,83,24,1,4,1
f4:f2:6d:93:51:f1,17,4613.24,1460,0.774082,280,280,0,143,108,24,0,4,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.774829,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4767.24,1460,0.77686,218,218,0,134,55,16,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.775284,226,226,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.776807,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5257.13,1460,0.774031,226,226,0,140,57,22,1,4,1
f4:f2:6d:93:51:f1,17,5237.73,1460,0.773778,223,223,0,139,56,21,0,4,1
f4:f2:6d:93:51:f1,17,4970.4,1460,0.777448,222,222,0,138,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5438.94,1460,0.776383,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.773949,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4972.31,1460,0.774328,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5383.82,1460,0.774524,228,228,0,142,57,24,1,4,1
f4:f2:6d:93:51:f1,17,4843.96,1460,0.776604,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5923.72,1460,0.771094,232,232,0,147,57,29,0,5,1
f4:f2:6d:93:51:f1,17,4954.81,1460,0.776865,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.9,1460,0.773532,225,225,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,5403.36,1460,0.776187,225,225,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4827.03,1460,0.777265,220,220,0,135,56,17,1,3,1
f4:f2:6d:93:51:f1,17,5390.96,1460,0.775653,227,227,0,142,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.775315,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5263.69,1460,0.776668,227,227,0,141,58,22,0,5,1
f4:f2:6d:93:51:f1,17,4885.31,1460,0.777165,222,222,0,138,55,17,0,3,1
f4:f2:6d:93:51:f1,17,4843.96,1460,0.77805,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5354.29,1460,0.775749,227,227,0,142,57,23,1,4,1
f4:f2:6d:93:51:f1,17,5366.35,1460,0.774469,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4084.41,1460,0.778126,271,271,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.775365,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4581.8,1460,0.773745,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4676.01,1460,0.778331,351,351,0,169,151,23,1,6,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.779718,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.9,1460,0.776509,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.77938,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5311.52,1460,0.774185,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,5409.48,1460,0.775138,226,226,0,142,56,23,0,4,1
f4:f2:6d:93:51:f1,17,5348.04,1460,0.774227,227,227,0,141,57,23,1,4,1
f4:f2:6d:93:51:f1,17,4920.16,1460,0.775787,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.772533,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.777877,218,218,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5299.74,1460,0.773065,226,226,0,141,56,22,0,4,1
f4:f2:6d:93:51:f1,17,5293.26,1460,0.776502,225,225,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4903.01,1460,0.776663,220,220,0,136,56,18,1,3,1
f4:f2:6d:93:51:f1,17,5293.26,1460,0.776627,225,225,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.778838,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.773495,227,227,0,141,58,23,0,5,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.774804,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.77636,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4903.01,1460,0.775951,221,221,0,136,56,18,1,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.77246,226,226,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4541.96,1460,0.775547,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4605.81,1460,0.775793,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4108.72,1460,0.776755,270,270,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4489.9,1460,0.776265,279,279,0,141,109,23,1,4,1
f4:f2:6d:93:51:f1,17,4150.93,1460,0.777682,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4541.96,1460,0.773982,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4084.41,1460,0.776185,270,270,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.774467,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4605.81,1460,0.775846,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4017.49,1460,0.777915,270,270,0,134,108,16,1,3,1
f4:f2:6d:93:51:f1,17,4605.81,1460,0.776175,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4029.45,1460,0.779764,270,270,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.775822,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4150.93,1460,0.778844,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.775756,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4541.96,1460,0.775149,279,279,0,141,109,23,1,4,1
f4:f2:6d:93:51:f1,17,4175.56,1460,0.778112,271,271,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.775703,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4515.78,1460,0.774542,280,280,0,141,110,23,0,5,1
f4:f2:6d:93:51:f1,17,4175.56,1460,0.779039,271,271,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.775532,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4579.34,1460,0.774867,280,280,0,142,109,24,1,4,1
f4:f2:6d:93:51:f1,17,4175.56,1460,0.777268,271,271,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4541.96,1460,0.774173,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4150.93,1460,0.776967,271,271,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4490.79,1460,0.777069,277,277,0,140,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4138.72,1460,0.778345,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4528.83,1460,0.775423,278,278,0,141,109,23,1,4,1
f4:f2:6d:93:51:f1,17,4163.21,1460,0.776702,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4490.79,1460,0.775413,277,277,0,140,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4477.73,1460,0.776162,277,277,0,140,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4041.48,1460,0.778743,269,269,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4592.54,1460,0.773836,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4126.58,1460,0.777335,273,273,0,136,108,18,1,3,1
f4:f2:6d:93:51:f1,17,4439.02,1460,0.774578,275,275,0,139,108,21,0,4,1
f4:f2:6d:93:51:f1,17,4114.75,1460,0.778033,273,273,0,137,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4498.62,1460,0.778086,277,277,0,141,107,22,0,4,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.776613,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4163.21,1460,0.77795,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4528.83,1460,0.775207,279,279,0,141,109,23,1,4,1
f4:f2:6d:93:51:f1,17,4279.93,1460,0.79994,290,290,0,154,107,18,0,3,1
f4:f2:6d:93:51:f1,17,23594.4,33028.1,0.926228,62882,56249,0,55961,6893,55723,0,4,1
f4:f2:6d:93:51:f1,17,4464.75,1460,0.77652,279,279,0,140,110,22,0,5,1
f4:f2:6d:93:51:f1,17,4029.45,1460,0.778352,270,270,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4581.8,1460,0.772431,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4126.58,1460,0.779157,273,273,0,136,108,18,1,3,1
f4:f2:6d:93:51:f1,17,4477.73,1460,0.775863,277,277,0,140,108,22,0,4,1
f4:f2:6d:93:51:f1,17,4163.21,1460,0.778033,271,271,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.775135,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4592.54,1460,0.775133,278,278,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4053.58,1460,0.777856,270,270,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4126.58,1460,0.778652,273,273,0,136,108,18,1,3,1
f4:f2:6d:93:51:f1,17,4465.21,1460,0.776019,275,275,0,139,108,21,0,4,1
f4:f2:6d:93:51:f1,17,4041.48,1460,0.77688,270,270,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.775406,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4120.99,1460,0.777787,270,270,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4632.59,1460,0.774809,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4138.72,1460,0.777082,273,273,0,136,108,18,1,3,1
f4:f2:6d:93:51:f1,17,4632.59,1460,0.776895,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.776478,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4096.53,1460,0.779264,271,271,0,135,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4632.59,1460,0.776518,278,278,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4017.49,1460,0.779145,271,271,0,134,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4477.07,1460,0.773664,283,283,0,141,109,23,1,4,1
f4:f2:6d:93:51:f1,17,4175.56,1460,0.776932,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.774426,277,277,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4387.55,1460,0.775342,278,278,0,139,110,21,0,5,1
f4:f2:6d:93:51:f1,17,4175.56,1460,0.775836,272,272,0,136,107,18,0,3,1
f4:f2:6d:93:51:f1,17,4541.96,1460,0.773882,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4084.41,1460,0.776866,271,271,0,135,108,17,1,3,1
f4:f2:6d:93:51:f1,17,4619.16,1460,0.772618,279,279,0,142,108,24,0,4,1
f4:f2:6d:93:51:f1,17,4528.83,1460,0.775794,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4935.89,1460,0.778243,222,222,0,138,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5482.17,1460,0.774314,227,227,0,143,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4784.08,1460,0.778705,218,218,0,134,55,16,0,3,1
f4:f2:6d:93:51:f1,17,5420.44,1460,0.77624,228,228,0,142,57,24,1,4,1
f4:f2:6d:93:51:f1,17,4954.81,1460,0.777835,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.9,1460,0.777342,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4843.96,1460,0.776486,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.777439,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5329.9,1460,0.774059,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4869.08,1460,0.777711,221,221,0,136,56,18,1,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.77557,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,26387.2,32369.5,0.92141,40444,40405,0,40237,177,39440,0,4,1
f4:f2:6d:93:51:f1,17,4568.44,1460,0.776093,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4117.85,1460,0.779207,272,272,0,136,107,17,0,3,1
f4:f2:6d:93:51:f1,17,4577.9,1460,0.778101,281,281,0,144,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4135.53,1460,0.777757,274,274,0,137,109,18,1,3,1
f4:f2:6d:93:51:f1,17,4595.23,1460,0.774491,277,277,0,141,107,23,0,4,1
f4:f2:6d:93:51:f1,17,4026.86,1460,0.779072,271,271,0,135,107,16,0,3,1
f4:f2:6d:93:51:f1,17,4515.78,1460,0.775033,279,279,0,141,110,23,0,5,1
f4:f2:6d:93:51:f1,17,4187.99,1460,0.780713,271,271,0,136,106,18,0,3,1
f4:f2:6d:93:51:f1,17,4549.6,1460,0.775387,279,279,0,142,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4078.65,1460,0.777208,273,273,0,137,108,17,1,3,1
f4:f2:6d:93:51:f1,17,4898.6,1460,0.780615,303,303,0,159,115,23,0,37,1
f4:f2:6d:93:51:f1,17,4555.16,1460,0.774948,278,278,0,141,108,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.778917,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5390.96,1460,0.776227,227,227,0,142,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4954.81,1460,0.777167,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.85,1460,0.775462,227,227,0,141,57,23,1,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.777831,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,4972.31,1460,0.777578,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5438.94,1460,0.775144,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4920.16,1460,0.778795,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.773302,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4920.16,1460,0.777537,220,220,0,136,56,18,1,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.775745,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.776389,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5342.65,1460,0.775792,226,226,0,142,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4920.16,1460,0.775961,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.774319,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4843.4,1460,0.779052,221,221,0,137,56,17,1,3,1
f4:f2:6d:93:51:f1,17,5366.35,1460,0.774467,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4953.08,1460,0.775923,222,222,0,138,55,18,0,3,1
f4:f2:6d:93:51:f1,17,4885.99,1460,0.777477,222,222,0,136,57,18,0,4,1
f4:f2:6d:93:51:f1,17,5311.52,1460,0.776852,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4920.16,1460,0.78023,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5336.14,1460,0.776715,228,228,0,142,57,23,1,4,1
f4:f2:6d:93:51:f1,17,4895.5,1460,0.778235,218,218,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5469.32,1460,0.773491,229,229,0,144,56,24,0,4,1
f4:f2:6d:93:51:f1,17,5469.32,1460,0.775333,229,229,0,144,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4869.18,1460,0.777533,220,220,0,136,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5486.65,1460,0.774965,232,232,0,147,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4784.14,1460,0.778058,220,220,0,136,56,16,1,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.774715,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.778739,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5293.26,1460,0.776894,224,224,0,140,56,22,0,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.776745,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5409.48,1460,0.77494,227,227,0,142,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4928.05,1460,0.777998,221,221,0,137,56,18,1,3,1
f4:f2:6d:93:51:f1,17,5403.36,1460,0.776171,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.777387,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,4860.28,1460,0.777763,221,221,0,137,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5403.36,1460,0.775596,225,225,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4945.28,1460,0.778692,221,221,0,137,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5402.07,1460,0.774258,228,228,0,142,57,24,1,4,1
f4:f2:6d:93:51:f1,17,4962.63,1460,0.776332,220,220,0,137,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5476.32,1460,0.775897,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4733.9,1460,0.776862,220,220,0,134,57,16,0,4,1
f4:f2:6d:93:51:f1,17,4962.63,1460,0.777823,220,220,0,137,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.775116,226,226,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4423.84,1460,0.780975,422,422,0,181,208,29,3,7,1
f4:f2:6d:93:51:f1,17,4877.27,1460,0.777359,221,221,0,137,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5409.48,1460,0.776149,226,226,0,142,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4878.2,1460,0.777193,218,218,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.776421,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4945.28,1460,0.777216,221,221,0,137,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5329.85,1460,0.774952,227,227,0,141,57,23,1,4,1
f4:f2:6d:93:51:f1,17,4954.81,1460,0.777359,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.775476,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4784.08,1460,0.777385,218,218,0,134,55,16,0,3,1
f4:f2:6d:93:51:f1,17,5438.94,1460,0.77553,226,226,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.777516,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5257.13,1460,0.773888,226,226,0,140,57,22,1,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.778118,218,218,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5457.57,1460,0.778132,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.777704,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5384.79,1460,0.773063,225,225,0,141,55,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.778655,218,218,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5366.35,1460,0.774071,226,226,0,141,56,23,1,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.777521,219,219,0,136,54,18,0,3,1
f4:f2:6d:93:51:f1,17,5476.32,1460,0.775223,226,226,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4810.21,1460,0.778456,221,221,0,135,57,17,0,4,1
f4:f2:6d:93:51:f1,17,5420.44,1460,0.774328,227,227,0,142,56,24,0,4,1
f4:f2:6d:93:51:f1,17,4954.81,1460,0.777308,219,219,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,5365.69,1460,0.774953,228,228,0,142,57,24,1,4,1
f4:f2:6d:93:51:f1,17,4937.42,1460,0.778246,220,220,0,136,55,18,0,3,1
f4:f2:6d:93:51:f1,17,4989.95,1460,0.778732,218,218,0,136,54,18,0,3,1
f4:f2:6d:93:51:f1,17,4843.96,1460,0.778411,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5403.36,1460,0.775107,225,225,0,141,56,23,0,4,1
f4:f2:6d:93:51:f1,17,4861.02,1460,0.777843,219,219,0,135,55,17,0,3,1
f4:f2:6d:93:51:f1,17,5329.85,1460,0.77447,227,227,0,141,57,23,1,4,1
f4:f2:6d:93:51:f1,17,5293.26,1460,0.773906,224,224,0,140,56,22,0,4,1
